stimulus_id,pc_c,pc_dflat,pc_dkoron,pc_d,pc_eflat,pc_ekoron,pc_e,pc_f,pc_fsori,pc_fsharp,pc_g,pc_aflat,pc_akoron,pc_a,pc_bflat,pc_bkoron,pc_b,target_category,target_label,pitch_classes
21,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,tanini,dflat+eflat
22,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,bishtanini,dflat+ekoron
23,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,tanini+baqieh,dflat+e
24,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,tanini+tanini,dflat+f
25,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,dang,dflat+fsori
26,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,tanini+tanini+mojanab,dflat+fsharp
27,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,dang+baqieh,dflat+g
28,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,dang,dflat+aflat
29,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,tanini+bishtanini,dflat+akoron
30,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,tanini+tanini,dflat+a
31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,tanini+baqieh,dflat+bflat
32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,tanini,dflat+bkoron
33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,mojanab,dflat+b
34,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,hengam,dkoron
35,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,zaed,dkoron+d
36,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,mojanab,dkoron+eflat
37,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,tanini,dkoron+ekoron
38,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,bishtanini,dkoron+e
39,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,tanini+mojanab,dkoron+f
40,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,tanini+bishtanini,dkoron+fsori
41,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,dang,dkoron+fsharp
42,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11,tanini+tanini+mojanab,dkoron+g
43,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,tanini+tanini+mojanab,dkoron+aflat
44,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,dang,dkoron+akoron
45,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,tanini+bishtanini,dkoron+a
46,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,tanini+mojanab,dkoron+bflat
47,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,bishtanini,dkoron+bkoron
48,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,tanini,dkoron+b
49,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,hengam,d
50,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,baqieh,d+eflat
51,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5,mojanab,d+ekoron
52,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,6,tanini,d+e
53,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7,tanini+baqieh,d+f
54,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,10,tanini+tanini,d+fsori
55,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,8,tanini+bishtanini,d+fsharp
56,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,dang,d+g
57,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,dang+baqieh,d+aflat
58,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,11,tanini+tanini+mojanab,d+akoron
59,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,dang,d+a
60,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,10,tanini+tanini,d+bflat
61,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7,tanini+baqieh,d+bkoron
62,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,bishtanini,d+b
63,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,hengam,eflat
64,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,12,zaed,eflat+ekoron
65,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,baqieh,eflat+e
66,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6,tanini,eflat+f
67,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,7,tanini+baqieh,eflat+fsori
68,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,9,tanini+mojanab,eflat+fsharp
69,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,10,tanini+tanini,eflat+g
70,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,dang,eflat+aflat
71,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,11,tanini+tanini+mojanab,eflat+akoron
72,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,dang+baqieh,eflat+a
73,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,dang,eflat+bflat
74,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10,tanini+tanini,eflat+bkoron
75,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,9,tanini+mojanab,eflat+b
76,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,hengam,ekoron
77,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,12,zaed,ekoron+e
78,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5,mojanab,ekoron+f
79,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,bishtanini,ekoron+fsori
80,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,7,tanini+baqieh,ekoron+fsharp
81,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,9,tanini+mojanab,ekoron+g
82,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,8,tanini+bishtanini,ekoron+aflat
83,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,dang,ekoron+akoron
84,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,11,tanini+tanini+mojanab,ekoron+a
85,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,11,tanini+tanini+mojanab,ekoron+bflat
86,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,8,tanini+bishtanini,ekoron+bkoron
87,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,10,tanini+tanini,ekoron+b
88,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,hengam,e
89,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,baqieh,e+f
90,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,6,tanini,e+fsori
91,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,bishtanini,e+fsharp
92,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,7,tanini+baqieh,e+g
93,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,10,tanini+tanini,e+aflat
94,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,8,tanini+bishtanini,e+akoron
95,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,dang,e+a
96,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,dang+baqieh,e+bflat
97,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,dang,e+bkoron
98,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,8,tanini+bishtanini,e+b
99,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,hengam,f
100,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,baqieh,f+fsori
101,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,5,mojanab,f+fsharp
102,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,tanini,f+g
103,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,7,tanini+baqieh,f+aflat
104,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,9,tanini+mojanab,f+akoron
105,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,10,tanini+tanini,f+a
106,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,dang,f+bflat
107,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,dang+baqieh,f+bkoron
108,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,11,tanini+tanini+mojanab,f+b
109,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,hengam,fsori
110,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,12,zaed,fsori+fsharp
111,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,baqieh,fsori+g
112,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,6,tanini,fsori+aflat
113,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,bishtanini,fsori+akoron
114,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,7,tanini+baqieh,fsori+a
115,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,10,tanini+tanini,fsori+bflat
116,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,dang,fsori+bkoron
117,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,11,tanini+tanini+mojanab,fsori+b
118,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,hengam,fsharp
119,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,12,zaed,fsharp+g
120,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,5,mojanab,fsharp+aflat
121,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6,tanini,fsharp+akoron
122,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,bishtanini,fsharp+a
123,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,9,tanini+mojanab,fsharp+bflat
124,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,8,tanini+bishtanini,fsharp+bkoron
125,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,dang,fsharp+b
126,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,hengam,g
127,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,baqieh,g+aflat
128,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,5,mojanab,g+akoron
129,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,6,tanini,g+a
130,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,7,tanini+baqieh,g+bflat
131,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,10,tanini+tanini,g+bkoron
132,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,8,tanini+bishtanini,g+b
133,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,hengam,aflat
134,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,12,zaed,aflat+akoron
135,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,baqieh,aflat+a
136,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,6,tanini,aflat+bflat
137,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,7,tanini+baqieh,aflat+bkoron
138,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,9,tanini+mojanab,aflat+b
139,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,hengam,akoron
140,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,12,zaed,akoron+a
141,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,5,mojanab,akoron+bflat
142,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,bishtanini,akoron+bkoron
143,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7,tanini+baqieh,akoron+b
144,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,hengam,a
145,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,baqieh,a+bflat
146,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,6,tanini,a+bkoron
147,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,bishtanini,a+b
148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,hengam,bflat
149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,baqieh,bflat+bkoron
150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5,mojanab,bflat+b
151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,hengam,bkoron
152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,12,zaed,bkoron+b
153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,hengam,b
